departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
3,525,375,447,205,WN,19393,14771,SFO,14679,SAN,6,614,2019,12
4,512,499,1162,651,UA,19977,13930,ORD,12441,JAC,6,698,2019,7
11,3399,2624,7231,0,CZ,20133,12892,LAX,10877,CAN,6,637,2019,5
1,230,178,495,68,F9,20436,11292,DEN,13851,OKC,6,699,2019,3
172,24596,20135,325,9047,WN,19393,14107,PHX,13891,ONT,6,612,2018,12
1,50,41,522,84,ZW,20046,13930,ORD,15919,XNA,6,629,2019,9
17,2431,1031,221,778,WN,19393,11721,FNT,13232,MDW,6,612,2018,6
30,11100,8101,7275,0,EY,21107,10415,AUH,13930,ORD,6,637,2019,9
1,304,243,801,109,AA,19805,13930,ORD,11298,DFW,6,637,2019,9
2,468,159,680,192,DL,19790,11292,DEN,13487,MSP,6,623,2018,8
2,364,328,1500,419,NK,20416,13495,MSY,12889,LAS,6,722,2019,10
2,358,268,1042,274,UA,19977,14492,RDU,12266,IAH,6,634,2018,9
12,1992,1806,1504,2374,UA,19977,10423,AUS,14771,SFO,6,614,2019,8
41,2870,2513,630,3827,YV,20378,12264,IAD,12451,JAX,6,631,2018,2
4,716,604,2200,1055,UA,19977,11618,EWR,14286,PTY,6,888,2019,6
40,3040,2085,201,1598,YV,20378,12266,IAH,12951,LFT,6,673,2018,8
14,4480,4253,3643,0,KL,19551,10292,AMS,12478,JFK,6,627,2019,6
3,18,2,71,91,K2,21820,12853,KWN,10551,BET,0,79,2018,9
1,0,0,1117,135,FX,20107,12266,IAH,14122,PIT,6,691,2018,3
1,0,0,970,148,U7,20447,14814,SHV,15246,TLC,6,655,2018,11
29,1450,1036,657,2868,MQ,20398,11298,DFW,15048,SUX,6,675,2018,4
22,1100,805,160,718,C5,20445,11618,EWR,14307,PVD,6,675,2019,1
39,2964,2283,633,3485,EV,20366,13367,MLI,10397,ATL,6,638,2018,4
4,700,607,1014,493,WN,19393,11292,DEN,10693,BNA,6,838,2019,3
4,512,445,723,425,UA,19977,10257,ALB,13930,ORD,6,698,2018,8
828,105984,81424,100,17951,HA,19690,12173,HNL,13830,OGG,6,608,2019,3
17,0,0,1506,3168,5Y,20007,13303,MIA,10711,BOG,6,625,2018,1
1,0,0,625,72,FX,20107,14683,SAT,13244,MEM,6,691,2019,2
30,6660,5728,4735,17001,DL,19790,11915,GIG,10397,ATL,6,626,2019,3
16,1104,985,408,930,OO,20304,13487,MSP,11986,GRR,6,631,2019,6
3,450,347,1969,662,UA,19977,14771,SFO,10693,BNA,6,694,2019,9
87,6612,6096,862,10579,CP,21167,11292,DEN,12892,LAX,6,673,2019,5
14,0,0,337,0,CI,19544,12892,LAX,14771,SFO,8,820,2018,2
1,76,60,315,49,YX,20452,13930,ORD,11042,CLE,6,673,2019,3
1,180,138,914,144,G4,20368,14761,SFB,14783,SGF,6,694,2018,3
31,7130,6613,1824,7462,F9,20436,11042,CLE,12889,LAS,6,699,2018,5
16,144,21,95,600,J5,20337,12523,JNU,14828,SIT,1,194,2018,3
1,160,110,626,81,DL,19790,13487,MSP,11066,CMH,6,614,2019,4
6,768,702,468,428,AA,19805,11057,CLT,13204,MCO,6,698,2019,2
4,0,0,1482,732,U7,20447,15376,TUS,14730,SDF,6,635,2018,12
15,1980,1815,1404,2496,DL,19790,14869,SLC,10693,BNA,6,698,2019,8
17,850,444,412,1110,OO,20304,14771,SFO,13964,OTH,6,629,2018,1
17,3553,2630,1523,3610,AA,19805,14293,PUJ,14100,PHL,6,626,2019,12
51,10200,8239,1626,12202,B6,20409,12478,JFK,11292,DEN,6,699,2019,5
1,180,152,629,84,F9,20436,14685,SAV,14100,PHL,6,694,2019,11
28,7056,6652,5879,18600,UA,19977,13518,MUC,14771,SFO,6,889,2018,7
23,0,0,17,161,1YQ,21615,15626,VQS,11126,CPX,1,131,2018,8
4,592,167,1329,0,FJ,20059,12173,HNL,11216,CXI,6,612,2018,1
1,58,53,530,0,AC,19531,16217,YUL,11433,DTW,6,698,2018,4
1,150,57,917,124,UA,19977,12266,IAH,13232,MDW,6,694,2018,7
31,10819,8217,5981,0,TK,19821,13303,MIA,12395,IST,6,637,2018,10
2,0,0,299,93,5X,19917,14730,SDF,11996,GSP,6,626,2019,9
3,525,497,1442,502,WN,19393,14893,SMF,11259,DAL,6,614,2019,2
26,3328,2724,1251,4092,AA,19805,14107,PHX,13252,MEX,6,698,2019,1
12,2136,1780,1045,1548,AS,19930,12892,LAX,13594,MZT,6,888,2019,5
11,162,136,202,883,YR,20424,14081,PGA,10661,BLD,4,485,2018,12
16,96,20,67,601,GV,20455,10551,BET,12708,KKH,0,35,2018,10
1,65,57,702,144,MQ,20398,14321,PWM,15295,TOL,6,631,2018,6
45,2905,2397,783,5435,OH,20397,10529,BDL,13930,ORD,6,631,2018,7
1,124,68,1276,0,AM,19534,13252,MEX,13303,MIA,6,612,2019,9
62,9858,9160,2701,20025,AS,19930,12982,LIH,14747,SEA,6,614,2019,10
3,525,501,255,133,WN,19393,14492,RDU,10821,BWI,6,838,2018,11
1,0,0,124,43,FX,20107,15024,STT,15084,SXM,1,110,2018,9
2,318,0,127,57,AS,19930,16229,YVR,14747,SEA,6,614,2019,9
30,4800,4349,1148,4446,DL,19790,10521,BDA,10397,ATL,6,614,2018,8
12,1992,1471,1299,1914,G4,20368,14761,SFB,10581,BGR,6,655,2018,10
1,50,0,738,97,OO,20304,11433,DTW,11637,FAR,6,629,2018,4
1,183,131,764,127,SY,20422,13577,MYR,13377,MLU,6,614,2019,11
6,1071,735,457,432,G4,20368,14761,SFB,12544,USA,6,694,2019,7
20,180,37,52,444,8E,20331,15478,UNK,15721,WBB,4,415,2018,9
113,5650,3492,135,3999,MQ,20398,11067,CMI,13930,ORD,6,675,2019,8
2,700,183,3677,949,UA,19977,12972,LHR,12264,IAD,6,637,2019,1
1,72,49,980,119,DL,19790,13487,MSP,14100,PHL,6,622,2019,2
8,0,0,731,0,KE,19550,10397,ATL,11298,DFW,8,821,2019,10
1,50,36,54,28,OO,20304,14831,SJC,13476,MRY,6,629,2019,9
45,7464,6517,964,6111,AA,19805,13303,MIA,12266,IAH,6,614,2019,6
2,100,0,458,165,OO,20304,15295,TOL,10980,CHA,6,629,2018,6
7,532,353,476,464,YV,20378,12339,IND,12264,IAD,6,673,2018,12
36,0,0,818,3544,FX,20107,12339,IND,10721,BOS,6,626,2019,1
9,1593,1348,942,1140,G4,20368,14986,SRQ,13230,MDT,6,694,2019,7
100,17998,15966,1123,15426,DL,19790,11433,DTW,11292,DEN,6,888,2018,9
1,72,62,1501,199,DL,19790,13487,MSP,13303,MIA,6,622,2019,8
77,12320,8133,646,7164,AA,19805,13930,ORD,14492,RDU,6,614,2018,9
8,1488,1115,820,876,G4,20368,15624,VPS,14512,RFD,6,694,2019,7
58,8700,6883,328,3125,AA,19805,11057,CLT,10693,BNA,6,694,2019,8
30,10470,9542,6703,0,TK,19821,14771,SFO,16858,IST,6,637,2019,9
22,3652,3136,977,3136,UA,19977,12339,IND,11292,DEN,6,614,2018,11
1,0,0,144,64,EM,20263,12132,HII,11450,DVT,4,416,2018,5
1,9,1,150,46,8E,20331,13970,OTZ,14102,PHO,1,194,2018,2
23,0,0,337,1350,KAQ,20370,14771,SFO,12892,LAX,6,626,2019,8
1,50,41,387,64,AJQ,20354,11375,DOV,12544,USA,6,675,2018,10
2,152,87,458,142,OO,20304,11292,DEN,12280,IDA,6,673,2019,9
28,4004,3849,994,3754,WN,19393,14122,PIT,11697,FLL,6,612,2019,5
86,6536,4577,331,0,KV,21611,11618,EWR,16217,YUL,6,673,2019,12
10,1734,1608,1206,0,WS,20229,12892,LAX,16257,YYC,6,614,2018,12
52,3640,2634,510,4847,OO,20304,12217,HSV,13930,ORD,6,631,2018,6
1,196,98,2153,269,AA,19805,12478,JFK,14107,PHX,6,721,2019,10
49,2450,1704,399,3614,OO,20304,10434,AVP,11433,DTW,6,629,2019,1
1,9,2,46,15,8E,20331,10640,BKC,11411,DRG,1,194,2018,4
1,150,98,1532,212,AS,19930,13487,MSP,14679,SAN,6,694,2019,7
17,0,0,135,515,5X,19917,10559,BFI,14057,PDX,6,622,2019,4
5,830,684,1099,690,G4,20368,12889,LAS,13871,OMA,6,655,2018,5
129,14189,12390,733,12500,DL,19790,13930,ORD,12953,LGA,6,608,2018,10
17,153,39,113,833,H6,20336,10775,BTI,14709,SCC,4,416,2019,10
237,42902,33520,1389,48841,AA,19805,12953,LGA,11298,DFW,6,699,2019,3
8,0,0,4406,3829,5Y,20007,13303,MIA,11625,EZE,8,821,2019,8
3,597,365,2504,925,DL,19790,12892,LAX,12758,KOA,6,622,2018,1
13,988,792,871,1485,YX,20452,12266,IAH,11193,CVG,6,673,2018,9
18,3006,2632,3367,6437,DL,19790,12478,JFK,12991,LIS,6,622,2018,11
3,480,443,1133,463,DL,19790,14492,RDU,11032,CUN,6,614,2018,7
1,160,160,187,0,AM,19534,10721,BOS,12478,JFK,6,614,2018,5
86,3784,1961,113,2373,MQ,20398,11298,DFW,14960,SPS,6,676,2019,12
24,1824,1645,403,1672,OO,20304,13930,ORD,13198,MCI,6,673,2018,4
90,16830,13183,280,4674,AA,19805,14100,PHL,10721,BOS,6,699,2018,2
1,76,42,396,75,OH,20397,11278,DCA,11996,GSP,6,638,2019,2
4,600,298,224,176,UA,19977,15380,TVC,13930,ORD,6,694,2018,11
1,9,1,47,20,2O,20443,13863,OLH,10170,ADQ,4,416,2018,3
306,55794,47744,1055,40391,AA,19805,12889,LAS,11298,DFW,6,699,2018,6
5,0,0,5774,3088,KAQ,20370,10397,ATL,12395,ISL,8,819,2019,6
14,2604,2251,1136,1950,F9,20436,15304,TPA,14307,PVD,6,722,2019,1
17,1292,1097,438,1135,OO,20304,13930,ORD,14783,SGF,6,673,2018,6
2,258,123,84,46,SY,20422,14783,SGF,15919,XNA,6,612,2019,5
13,2158,1565,836,1531,UA,19977,13930,ORD,13495,MSY,6,614,2019,2
32,1600,1508,585,2782,EV,20366,13930,ORD,15370,TUL,6,675,2018,7
50,3250,2571,399,3419,EV,20366,13795,OAJ,10397,ATL,6,631,2018,4
1,9,2,1669,192,3EQ,21974,11764,FRG,10444,AXA,6,609,2019,12
28,4504,3924,1829,5957,AA,19805,14831,SJC,13930,ORD,6,614,2019,2
14,910,765,651,1368,OH,20397,13342,MKE,11057,CLT,6,631,2019,2
2,413,284,280,146,AA,19805,10721,BOS,14100,PHL,6,626,2018,4
6,768,676,1468,1165,AA,19805,11032,CUN,14100,PHL,6,698,2018,10
8,1000,578,1874,1687,UA,19977,12441,JAC,11618,EWR,6,612,2018,4
8,1024,810,1096,1125,AA,19805,11057,CLT,11868,GCM,6,698,2019,5
23,2612,2124,3634,0,A0,21121,13943,ORY,12478,JFK,6,622,2018,1
6,54,29,14,53,GV,20455,13894,OOK,13710,NME,4,416,2018,2
113,17130,12888,1076,16466,B6,20409,12953,LGA,11697,FLL,6,694,2018,9
10,1940,1531,2089,0,LR,19556,12478,JFK,14677,SAL,6,699,2019,4
42,7896,7003,1773,8133,AA,19805,14107,PHX,11057,CLT,6,622,2019,11
27,2052,1716,143,949,YX,20452,10257,ALB,11618,EWR,6,673,2018,5
13,2461,2136,404,789,DL,19790,10397,ATL,13204,MCO,6,699,2019,2
49,0,0,207,3535,FX,20107,14893,SMF,10157,ACV,4,416,2019,12
5,890,466,417,312,AS,19930,14679,SAN,14831,SJC,6,634,2019,4
16,0,0,848,1706,M6,20151,13303,MIA,14739,SDQ,6,626,2019,4
61,14269,10379,3452,25875,DL,19790,12972,LHR,12478,JFK,6,696,2019,5
15,2700,2134,957,1988,F9,20436,13204,MCO,11433,DTW,6,694,2018,1
1,14,1,3505,0,VJT,21568,15356,TTN,13094,LTN,6,788,2019,3
26,4680,4066,1096,3812,DL,19790,13605,NAS,12478,JFK,6,888,2019,4
2,264,172,651,180,DL,19790,11032,CUN,13495,MSY,6,698,2018,12
11,1452,1302,689,1170,DL,19790,14869,SLC,14747,SEA,6,698,2018,2
1,50,46,641,173,OO,20304,11298,DFW,11292,DEN,6,629,2018,12
1,160,146,226,118,AA,19805,14908,SNA,12889,LAS,6,614,2019,6
9,1711,1366,545,709,DL,19790,10397,ATL,14027,PBI,6,699,2019,7
17,0,0,684,1488,FX,20107,13244,MEM,13204,MCO,7,740,2018,10
31,5301,4697,3357,12308,AA,19805,11298,DFW,12986,LIM,6,622,2018,7
118,18952,15189,334,7224,AA,19805,13930,ORD,13487,MSP,6,614,2019,8
1,132,129,1537,216,DL,19790,13303,MIA,11775,FSD,6,698,2019,6
1,6,5,33,18,GV,20455,15282,TNK,15887,WWT,0,35,2018,12
2,0,0,264,109,PO,20100,11193,CVG,13930,ORD,8,821,2019,3
5,750,430,280,297,AA,19805,10721,BOS,14100,PHL,6,694,2018,6
28,1932,1494,1256,4329,YX,20452,13198,MCI,10721,BOS,6,677,2019,9
1,143,112,1237,168,WN,19393,14843,SJU,15304,TPA,6,612,2019,11
12,2100,1694,583,908,WN,19393,12889,LAS,11540,ELP,6,614,2019,6
10,60,16,35,201,H6,20336,12769,KOT,11550,EMK,0,35,2019,11
1,44,43,734,145,MQ,20398,10980,CHA,10155,ACT,6,676,2019,9
8,560,232,557,687,G7,20500,11637,FAR,13930,ORD,6,631,2019,1
26,3900,3325,862,2761,F9,20436,12892,LAX,11292,DEN,6,698,2018,5
18,3204,2462,2329,4749,AS,19930,12892,LAX,10821,BWI,6,888,2018,12
59,4484,3217,968,7835,MQ,20398,11637,FAR,11298,DFW,6,673,2019,9
1,76,57,120,27,OO,20304,11433,DTW,11986,GRR,6,638,2018,2
29,1450,894,396,1893,PT,20427,11278,DCA,11996,GSP,6,675,2019,6
79,3950,2673,421,5834,OO,20304,14262,PSP,14771,SFO,6,629,2019,12
1,178,142,1250,153,AS,19930,14869,SLC,13930,ORD,6,888,2018,9
9,8,0,4175,4084,5Y,20007,11193,CVG,10752,BRU,8,819,2018,3
1,179,0,1362,182,09Q,21161,14683,SAT,12264,IAD,6,617,2018,3
4,876,653,4158,1686,UA,19977,12264,IAD,16321,ZRH,6,887,2019,10
22,0,0,284,2057,FX,20107,11315,DIK,11637,FAR,4,416,2019,5
79,6004,5184,574,7079,OO,20304,10800,BUR,14869,SLC,6,673,2019,1
21,147,62,32,371,GV,20455,12853,KWN,11492,EEK,0,26,2018,4
17,153,86,5,45,8E,20331,14895,SMK,15721,WBB,4,415,2018,10
30,3000,2265,579,2402,B6,20409,11697,FLL,14153,PLS,6,678,2019,12
30,9450,7632,7193,0,ET,20153,12264,IAD,10162,ADD,6,627,2019,11
42,6006,5499,919,5191,WN,19393,14635,RSW,10821,BWI,6,612,2019,8
106,3562,2146,117,3692,7H,20327,10299,ANC,12184,HOM,4,483,2019,11
53,7950,5002,366,3365,AA,19805,14122,PIT,11057,CLT,6,694,2018,9
1,12,0,983,132,27Q,21652,13898,OPF,11066,CMH,6,688,2019,5
30,5598,5210,1979,6453,AA,19805,14107,PHX,11278,DCA,6,699,2019,2
3,27,27,64,86,H6,20336,14718,SCM,10416,AUK,4,416,2018,3
1,50,47,689,119,OO,20304,14869,SLC,14747,SEA,6,629,2019,4
36,6300,4624,882,4367,WN,19393,13204,MCO,15016,STL,6,614,2019,10
1,166,127,1361,157,UA,19977,12266,IAH,13269,MGA,6,614,2019,5
16,0,0,655,1415,5X,19917,12951,LFT,14730,SDF,6,622,2018,1
59,9794,7080,861,6073,UA,19977,12266,IAH,14635,RSW,6,614,2019,1
16,2384,1919,2521,5168,AS,19930,14100,PHL,14771,SFO,6,694,2018,7
31,4972,3680,842,4024,AA,19805,11057,CLT,15370,TUL,6,614,2019,1
160,21675,15573,337,9209,AS,19930,14771,SFO,12892,LAX,6,698,2019,8
57,9462,8816,763,6002,UA,19977,13252,MEX,12266,IAH,6,614,2018,7
27,4860,4623,1170,3948,NK,20416,14286,PTY,11697,FLL,6,694,2018,1
39,2730,2045,788,3870,YX,20452,12266,IAH,14730,SDF,6,677,2018,2
60,4560,2970,489,5144,QX,19687,14057,PDX,15023,STS,4,482,2018,6
1,179,47,612,104,09Q,21161,10721,BOS,14492,RDU,6,617,2019,12
22,3190,2441,1171,3101,NK,20416,14679,SAN,11298,DFW,6,698,2018,5
22,1672,1588,264,1171,OO,20304,11193,CVG,13930,ORD,6,673,2018,6
1,0,0,55,22,7S,20330,12769,KOT,14895,SMK,4,412,2018,5
25,2750,2453,829,2775,DL,19790,12339,IND,13204,MCO,6,608,2019,2
35,1750,1581,627,3264,AX,20237,11637,FAR,11292,DEN,6,675,2019,1
16,3200,2958,2204,4292,B6,20409,12478,JFK,14210,POS,6,699,2018,6
4,27,0,10,24,7S,20330,10416,AUK,11550,EMK,4,416,2018,9
26,0,0,1707,5697,5X,19917,14512,RFD,13295,MHR,6,622,2018,9
1,9,0,207,71,8E,20331,13873,OME,10313,ANV,4,415,2018,9
31,11284,10033,3904,13140,UA,19977,12173,HNL,12266,IAH,6,627,2018,8
61,3050,2217,716,6002,EV,20366,10210,AGU,12266,IAH,6,675,2019,3
17,4896,4097,5943,0,HU,21271,14066,PEK,14831,SJC,6,889,2019,7
1,150,108,650,85,AA,19805,11057,CLT,13303,MIA,6,694,2018,10
5,670,580,2402,0,JJ,20167,13303,MIA,13166,MAO,6,694,2019,3
41,6396,5474,359,2328,G4,20368,12889,LAS,14716,SCK,6,698,2018,6
30,7560,6720,7487,23470,UA,19977,15092,SYD,12892,LAX,6,889,2019,12
62,9324,7731,600,5091,B6,20409,11697,FLL,12693,KIN,6,694,2018,10
4,700,593,390,234,WN,19393,14893,SMF,13891,ONT,6,614,2019,2
23,4094,3774,1774,4757,AS,19930,14747,SEA,14683,SAT,6,888,2018,2
5,911,353,1695,0,Y4,21351,11057,CLT,11874,GDL,6,722,2019,3
29,1450,1095,769,3128,EV,20366,12266,IAH,14022,PBC,6,675,2018,1
5,136,85,45,71,SEB,20280,15027,STX,15024,STT,4,456,2019,2
14,2324,2167,1971,3376,UA,19977,16229,YVR,12266,IAH,6,614,2019,7
4,728,499,1090,540,NK,20416,12889,LAS,10423,AUS,6,722,2019,9
19,3306,3077,1914,0,WS,20229,10397,ATL,16257,YYC,6,614,2019,12
61,4636,3373,949,7243,YX,20452,13198,MCI,11278,DCA,6,673,2019,12
22,0,0,81,904,FX,20107,13476,MRY,13796,OAK,4,416,2018,10
86,12298,9176,270,3920,WN,19393,12451,JAX,10397,ATL,6,612,2018,8
1,9,2,215,80,KAH,20272,10559,BFI,16007,YBL,4,416,2019,9
16,0,0,578,1415,FX,20107,15096,SYR,12339,IND,6,622,2018,7
1,50,44,90,19,OO,20304,11233,CYS,11292,DEN,6,629,2018,8
1,179,49,277,50,UA,19977,11618,EWR,14524,RIC,6,888,2018,10
152,1368,756,55,3466,9K,20253,10154,ACK,11615,EWB,1,125,2019,7
31,10540,7824,5841,0,LX,20233,14771,SFO,16321,ZRH,6,627,2019,1
23,1748,1329,1095,3927,OH,20397,11057,CLT,14683,SAT,6,638,2018,12
62,6138,5389,268,3105,AA,19805,14100,PHL,14122,PIT,6,678,2019,11
6,48,23,52,136,H6,20336,15721,WBB,15478,UNK,1,194,2019,12
16,0,0,362,870,5X,19917,13796,OAK,13891,ONT,7,740,2018,4
1,76,46,205,38,OO,20304,14869,SLC,12441,JAC,6,638,2018,3
113,14012,9255,261,4834,AS,19930,10299,ANC,11630,FAI,6,612,2019,6
15,4170,2867,4684,8547,HA,19690,12173,HNL,10696,BNE,6,696,2019,9
18,3348,2213,762,1812,F9,20436,10397,ATL,12953,LGA,6,722,2019,1
43,7138,6564,1829,10478,UA,19977,13930,ORD,14831,SJC,6,614,2019,5
7,0,0,121,173,KH,21634,12402,ITO,13830,OGG,6,619,2019,9
2,8,7,801,0,13Q,21437,14685,SAV,16271,YYZ,6,685,2018,8
1,172,167,675,85,AA,19805,13495,MSY,13303,MIA,6,838,2019,2
14,2492,1797,956,1731,AS,19930,14747,SEA,13891,ONT,6,634,2018,5
24,1656,1417,152,810,9E,20363,10397,ATL,15412,TYS,6,631,2019,1
96,7296,4837,335,5622,9E,20363,12953,LGA,14122,PIT,6,638,2018,9
2,332,252,862,239,AA,19805,11292,DEN,12892,LAX,6,614,2019,4
1,149,0,329,47,09Q,21161,15412,TYS,14802,SHD,6,619,2019,12
26,3718,3470,1183,3956,WN,19393,13342,MKE,14635,RSW,6,612,2019,1
5,0,0,393,310,5V,20408,10299,ANC,15478,UNK,6,655,2019,7
1,30,25,0,93,KS,20225,10245,AKN,10245,AKN,4,456,2018,1
11,1242,1161,1055,0,WS,20229,13204,MCO,16271,YYZ,6,633,2019,12
2,358,261,337,103,UA,19977,14771,SFO,12892,LAX,6,634,2018,1
1,234,206,3697,0,SK,19571,13952,OSL,11618,EWR,8,873,2019,6
30,8265,4581,8045,0,QR,21262,12266,IAH,11369,DOH,6,627,2018,4
25,4500,3244,1310,4051,NK,20416,13487,MSP,13204,MCO,6,694,2018,4
2,356,267,590,192,AS,19930,14869,SLC,12892,LAX,6,888,2018,3
3,0,0,1017,0,LA,19552,13303,MIA,12010,GUA,6,626,2018,6
50,2500,789,83,1052,OO,20304,12519,JMS,11447,DVL,6,629,2019,12
1,3,0,9,7,K2,21820,12855,KWT,12709,KKI,0,36,2019,12
1,50,28,716,127,AX,20237,15016,STL,14524,RIC,6,675,2018,10
6,0,0,806,600,FX,20107,13244,MEM,13230,MDT,6,691,2019,6
5,900,813,1956,1162,NK,20416,14679,SAN,11433,DTW,6,694,2018,9
1,9,9,180,63,8E,20331,12268,IAN,15794,WMO,4,415,2018,1
24,3072,2306,524,1730,UA,19977,10849,BZN,11292,DEN,6,698,2019,4
17,3740,3024,2792,0,WW,21598,11433,DTW,12651,KEF,6,699,2018,9
3,477,396,1709,593,AS,19930,14747,SEA,15016,STL,6,614,2018,12
86,15722,12696,801,10034,AA,19805,13930,ORD,11298,DFW,6,699,2019,1
5,45,22,57,150,2O,20443,12721,KLN,10170,ADQ,4,416,2018,2
30,14670,13660,7069,0,EK,20392,11455,DXB,12264,IAD,8,882,2018,4
35,1750,1485,539,2858,OO,20304,13198,MCI,11193,CVG,6,629,2018,6
109,8470,7079,733,10021,YV,20378,11298,DFW,14730,SDF,6,638,2018,2
27,6804,5249,6485,21486,UA,19977,12892,LAX,14309,PVG,6,889,2019,11
13,2340,2022,540,1028,NK,20416,11697,FLL,13180,MBJ,6,694,2018,12
19,2432,1949,1934,4626,AA,19805,11057,CLT,15513,UVF,6,698,2019,8
1,156,149,544,78,G4,20368,10466,AZA,13829,OGD,6,698,2019,6
14,0,0,236,739,EM,20263,10194,AFW,15370,TUL,4,442,2018,6
39,234,92,39,1221,3F,21111,15741,WFB,12253,HYL,0,40,2019,6
3,27,4,412,277,I4,21594,12819,KTN,15991,YAK,4,479,2019,6
6,36,4,7,21,K2,21820,15798,WNA,14130,PKA,0,79,2019,7
3,546,541,455,210,NK,20416,12898,LBE,13577,MYR,6,722,2019,7
86,12040,10349,624,8243,AA,19805,11423,DSM,11298,DFW,6,655,2018,3
3,27,7,45,76,GV,20455,12638,KCL,14273,PTH,4,416,2019,8
1,169,159,2559,311,UA,19977,14771,SFO,10257,ALB,6,622,2019,4
20,3640,3323,1182,3084,NK,20416,13930,ORD,11697,FLL,6,722,2019,5
3,228,182,926,393,9E,20363,13495,MSY,11433,DTW,6,638,2018,8
1,9,2,28,12,V8,20346,14046,PDB,12321,ILI,4,479,2018,6
29,4350,3939,551,2190,F9,20436,14107,PHX,11109,COS,6,698,2018,5
1,9,4,27,9,Z3,20322,12653,KEK,12671,KGK,1,194,2018,2
7,63,21,17,64,H6,20336,10313,ANV,12676,KGX,4,416,2019,6
1,7,2,117,65,GV,20455,10551,BET,15282,TNK,0,26,2018,7
2,240,175,866,0,TA,19574,14681,SAP,13303,MIA,6,698,2019,2
136,10336,8564,344,8217,QX,19687,14057,PDX,10713,BOI,4,482,2018,10
8,1328,352,2148,2095,UA,19977,11630,FAI,14771,SFO,6,614,2019,8
4,527,510,1404,664,DL,19790,14869,SLC,10693,BNA,6,698,2019,3
36,2736,2548,675,3135,YX,20452,13495,MSY,13303,MIA,6,673,2018,3
62,9920,8286,846,7293,B6,20409,12954,LGB,14057,PDX,6,694,2018,3
30,4800,3262,493,2255,DL,19790,10140,ABQ,14869,SLC,6,614,2019,3
1,72,68,1357,157,DL,19790,14908,SNA,12191,HOU,6,622,2018,9
1,70,67,1352,183,G7,20500,13930,ORD,11648,FCA,6,631,2018,12
5,875,788,1200,744,WN,19393,14635,RSW,14307,PVD,6,614,2019,4
3,0,0,234,128,AS,19930,12819,KTN,12523,JNU,6,614,2019,5
2,0,0,1133,273,M6,20151,13303,MIA,10411,AUA,7,715,2018,1
49,2450,1719,196,1813,ZW,20046,13930,ORD,11003,CID,6,629,2018,5
5,830,682,2407,1326,UA,19977,14771,SFO,11032,CUN,6,614,2018,1
23,1730,1586,374,1272,OO,20304,11433,DTW,15096,SYR,6,638,2019,6
29,5394,4898,967,3841,F9,20436,11292,DEN,14771,SFO,6,722,2019,4
8,0,0,2556,2554,5Y,20007,12892,LAX,12173,HNL,8,819,2019,1
11,1925,1780,793,1232,WN,19393,11697,FLL,10693,BNA,6,614,2019,2
1,0,0,1552,184,WI,20195,13303,MIA,11052,CLO,8,820,2018,4
31,4996,4919,1770,6866,AA,19805,12478,JFK,10312,ANU,6,614,2019,7
1,175,156,409,61,WN,19393,10821,BWI,11433,DTW,6,614,2019,9
1,0,0,254,42,AMQ,20201,11996,GSP,13461,MQY,6,635,2018,10
1,180,141,321,69,DL,19790,14730,SDF,10397,ATL,6,888,2018,11
5,930,529,899,621,F9,20436,11292,DEN,16257,YYC,6,722,2019,10
7,896,772,2393,2250,UA,19977,15304,TPA,14771,SFO,6,698,2018,12
4,558,264,696,0,Y4,21351,14683,SAT,13252,MEX,6,698,2019,3
16,0,0,3799,7912,5Y,20007,10299,ANC,12277,ICN,8,819,2018,10
1,180,128,1107,136,NK,20416,11697,FLL,15024,STT,6,694,2018,10
20,3540,2170,3273,0,EI,19623,14100,PHL,11435,DUB,6,696,2019,1
30,3960,3777,1866,6291,DL,19790,14747,SEA,12339,IND,6,698,2019,8
1,76,42,479,64,OH,20397,11066,CMH,12953,LGA,6,638,2018,5
53,6738,6044,1416,9003,UA,19977,12266,IAH,12953,LGA,6,698,2019,12
36,6444,5813,1491,6501,UA,19977,11292,DEN,10821,BWI,6,888,2019,6
23,130,36,40,542,GV,20455,11492,EEK,10551,BET,0,26,2019,9
4,696,567,1911,0,WS,20229,14843,SJU,16271,YYZ,6,614,2019,11
19,1444,911,474,1602,G7,20500,10721,BOS,14524,RIC,6,638,2019,2
13,2275,1245,417,835,WN,19393,14831,SJC,14679,SAN,6,838,2019,1
8,1200,903,1073,1291,F9,20436,11066,CMH,10423,AUS,6,698,2018,12
3,0,0,1515,606,M6,20151,15052,SVD,13303,MIA,6,626,2018,12
54,8100,7146,696,0,4O,21578,14683,SAT,13252,MEX,6,694,2019,8
1,6,4,56,28,GV,20455,12779,KPN,13894,OOK,0,35,2019,7
53,2650,2194,630,4575,MQ,20398,11298,DFW,14952,SPI,6,675,2019,11
24,6437,6036,3367,0,TP,19576,12478,JFK,12991,LIS,6,696,2018,6
2,398,377,594,159,DL,19790,10397,ATL,11433,DTW,6,622,2019,4
1,70,70,222,115,YV,20378,16271,YYZ,14122,PIT,6,631,2018,3
18,162,27,96,720,HBQ,21029,14828,SIT,11997,GST,1,194,2018,11
4,640,553,932,539,DL,19790,11193,CVG,11697,FLL,6,614,2019,1
4,628,570,1804,850,DL,19790,14312,PVR,13487,MSP,6,694,2019,2
