departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
1,9,0,39,14,8E,20331,10783,BTT,10184,AET,4,415,2019,7
53,3710,2466,1013,6983,OO,20304,10372,ASE,13930,ORD,6,631,2018,7
193,28753,26026,447,12967,DL,19790,10397,ATL,11066,CMH,6,655,2015,6
1,0,0,1654,0,ADB,20110,12264,IAD,12163,HMN,8,880,2018,8
1,129,119,1205,132,SY,20422,10590,IFP,14814,SHV,6,612,2018,4
1,50,45,240,52,AX,20237,11267,DAY,13930,ORD,6,675,2019,3
12,1320,1112,528,1065,DL,19790,11433,DTW,13487,MSP,6,608,2017,1
3,228,133,472,203,OO,20304,11292,DEN,13871,OMA,6,673,2019,12
2,12,3,40,40,H6,20336,12708,KKH,12779,KPN,0,35,2016,3
134,21432,19948,946,19085,DL,19790,10721,BOS,10397,ATL,6,656,2015,3
31,11594,8833,6273,19963,UA,19977,13744,NRT,13930,ORD,8,819,2015,3
89,16642,15349,2176,25644,US,20355,14100,PHL,12889,LAS,6,699,2015,5
24,0,0,222,1811,FX,20107,13264,MFR,14057,PDX,4,416,2017,11
30,4176,3840,888,3589,F9,20436,11292,DEN,13930,ORD,6,698,2015,6
25,4500,4138,1956,5742,DL,19790,14679,SAN,11433,DTW,6,888,2017,4
4,36,22,191,269,5V,20408,10005,05A,11630,FAI,4,416,2017,10
2,12,4,67,78,J5,20337,12523,JNU,14062,PEC,0,40,2017,11
20,1000,619,409,1457,OO,20304,10693,BNA,13930,ORD,6,629,2016,2
4,0,0,4388,2036,FX,20107,12173,HNL,10244,AKL,7,740,2018,5
1,0,0,501,59,5X,19917,14730,SDF,13230,MDT,6,691,2015,1
16,0,0,120,424,5X,19917,10257,ALB,15096,SYR,6,622,2017,2
6,1050,790,302,330,WN,19393,13495,MSY,12191,HOU,6,614,2016,6
1,162,83,638,92,SY,20422,10868,CAE,12884,LAN,6,614,2017,3
1,166,130,717,98,UA,19977,12266,IAH,13306,MID,6,614,2017,8
42,7308,5437,1114,0,WS,20229,16229,YVR,14262,PSP,6,614,2015,3
1,0,0,165,55,7S,20330,12769,KOT,10551,BET,4,412,2018,10
87,12441,9502,488,5995,WN,19393,13495,MSY,15304,TPA,6,612,2019,4
20,0,0,684,1863,FX,20107,13204,MCO,13244,MEM,7,740,2016,10
1,0,0,403,2412,FX,20107,11193,CVG,13244,MEM,6,626,2015,4
1,150,101,196,38,09Q,21161,11003,CID,13930,ORD,6,614,2018,5
22,198,101,163,1452,9K,20253,13541,MVY,12197,HPN,1,125,2017,8
31,8618,7239,2640,9416,HA,19690,13830,OGG,14747,SEA,6,696,2019,8
2,100,6,638,182,OO,20304,11292,DEN,11447,DVL,6,629,2018,3
54,2700,2249,776,5454,OO,20304,14262,PSP,11292,DEN,6,629,2019,2
32,5120,4742,2174,8252,AA,19805,12889,LAS,13303,MIA,6,614,2018,9
4,596,501,622,408,DL,19790,11042,CLE,13487,MSP,6,655,2017,7
1,58,44,641,0,AC,19531,16271,YYZ,10693,BNA,6,698,2017,3
42,2100,1824,313,2558,ZW,20046,10529,BDL,11278,DCA,6,629,2016,6
1,160,145,900,168,AA,19805,11433,DTW,13851,OKC,6,614,2018,9
2,85,58,245,143,PT,20427,10990,CHO,11057,CLT,4,483,2016,12
18,6890,2528,6365,0,SV,19624,12472,JED,12478,JFK,6,627,2015,12
6,1116,916,1149,861,F9,20436,10423,AUS,11433,DTW,6,722,2019,5
1,143,73,1491,210,WN,19393,10821,BWI,11292,DEN,6,619,2016,7
0,0,0,645,0,DL,19790,11721,FNT,10397,ATL,6,656,2015,5
20,1302,965,490,1438,OH,20397,11057,CLT,13360,MLB,6,631,2016,11
25,1750,1491,541,2194,OO,20304,15370,TUL,11292,DEN,6,631,2018,3
2,252,239,577,162,DL,19790,10821,BWI,10397,ATL,6,698,2015,5
52,9100,7610,717,5991,WN,19393,10257,ALB,13232,MDW,6,614,2019,5
4,0,0,100,141,7S,20330,13710,NME,10551,BET,4,412,2018,9
31,3968,2865,1251,5608,AA,19805,13303,MIA,13198,MCI,6,698,2018,3
13,4446,2145,7506,0,AI,19533,11290,DEL,12264,IAD,6,637,2019,10
16,2688,2431,3824,7342,AA,19805,13303,MIA,10386,ASU,6,622,2015,2
17,0,0,685,1641,5X,19917,14730,SDF,13851,OKC,6,622,2016,4
1,76,69,1224,199,YV,20378,14492,RDU,14683,SAT,6,673,2016,1
4,304,252,420,281,YX,20452,12278,ICT,11292,DEN,6,673,2019,11
7,490,408,495,543,YX,20452,13851,OKC,11292,DEN,6,677,2017,2
2,370,323,2586,576,VX,21171,14771,SFO,12478,JFK,6,721,2017,11
1,3,2,26,20,2O,20443,10056,A43,12785,KPY,0,33,2018,7
1,157,93,352,58,DL,19790,10397,ATL,11973,GPT,6,694,2019,4
104,4576,3459,181,3800,MQ,20398,15401,TXK,11298,DFW,6,676,2018,7
1,175,87,1740,201,WN,19393,10800,BUR,13232,MDW,6,838,2018,12
28,4900,4609,791,3019,WN,19393,12191,HOU,11032,CUN,6,614,2018,7
29,2868,2168,1318,0,5D,20250,10397,ATL,16477,QRO,6,678,2018,11
64,12217,11462,1947,17127,DL,19790,10397,ATL,12892,LAX,6,699,2018,2
3,534,338,1107,408,NK,20416,11697,FLL,15024,STT,6,694,2016,7
10,1860,1310,669,1038,G4,20368,12544,USA,13495,MSY,6,694,2018,12
14,1848,1165,453,956,DL,19790,11433,DTW,14100,PHL,6,698,2019,11
36,5727,2947,752,4143,DL,19790,10721,BOS,11193,CVG,6,694,2017,3
5,345,277,1023,711,YX,20452,11624,EYW,11278,DCA,6,677,2015,5
35,315,129,64,873,8E,20331,13873,OME,12822,KTS,4,415,2019,1
1,0,0,1969,236,M6,20151,11888,GEO,13303,MIA,6,626,2016,8
2,138,79,426,120,OO,20304,13487,MSP,10469,AZO,6,631,2019,5
58,13340,11403,861,7009,F9,20436,13204,MCO,14100,PHL,6,699,2018,10
3,0,0,136,143,KO,20341,11336,DLG,12321,ILI,4,405,2017,12
2,144,56,297,88,DL,19790,13487,MSP,13342,MKE,6,622,2019,3
16,96,14,49,543,H6,20336,14895,SMK,15478,UNK,0,35,2019,3
7,1050,943,1025,923,F9,20436,11042,CLE,14635,RSW,6,698,2017,3
1,169,165,2227,265,UA,19977,12889,LAS,11618,EWR,6,622,2017,9
5,1070,967,3980,2567,UA,19977,15402,TXL,11618,EWR,6,626,2018,10
2,16,1,28,22,H6,20336,13806,OBU,10139,ABL,1,194,2016,6
2,60,55,363,174,1AQ,21477,15497,UST,11057,CLT,4,461,2017,11
50,1700,724,105,1528,3M,20401,13204,MCO,11953,GNV,4,456,2015,5
1,76,75,151,32,9E,20363,10397,ATL,12217,HSV,6,638,2017,3
2,152,125,1008,255,G7,20500,13487,MSP,11618,EWR,6,638,2017,7
3,228,183,902,409,CP,21167,10849,BZN,12892,LAX,6,673,2016,6
9,1181,953,591,822,DL,19790,10397,ATL,13232,MDW,6,698,2016,12
1,180,167,214,45,DL,19790,10693,BNA,10397,ATL,6,888,2015,6
1,155,0,1552,155,WL,20310,11540,ELP,12010,GUA,6,655,2015,10
39,6942,5810,1448,7432,AS,19930,14747,SEA,10299,ANC,6,634,2018,3
1,0,0,1089,158,M6,20151,12478,JFK,13303,MIA,6,626,2018,2
39,2730,2474,651,3846,OO,20304,14107,PHX,14771,SFO,6,631,2016,8
9,1350,1061,1174,1321,F9,20436,10423,AUS,11042,CLE,6,698,2018,9
107,5350,3131,214,0,ZX,20293,16271,YYZ,11433,DTW,6,628,2018,1
1,126,92,955,138,UA,19977,12264,IAD,13495,MSY,6,612,2018,10
4,304,284,651,355,CP,21167,13871,OMA,11433,DTW,6,673,2015,11
72,12792,11475,1444,13885,UA,19977,11032,CUN,13930,ORD,6,634,2016,11
1,72,45,505,70,DL,19790,11433,DTW,12197,HPN,6,622,2017,1
2,9,0,68,48,7S,20330,12769,KOT,12807,KSM,4,416,2019,4
20,1520,1269,306,1125,OO,20304,11433,DTW,14730,SDF,6,638,2018,11
2,138,123,920,219,CP,21167,14869,SLC,13198,MCI,6,677,2015,2
26,4451,4194,356,1546,DL,19790,10397,ATL,14492,RDU,6,622,2017,7
13,1885,1728,913,1569,NK,20416,14293,PUJ,11697,FLL,6,698,2016,9
4,0,0,1642,807,5X,19917,14512,RFD,13891,ONT,6,626,2018,8
57,2850,2545,654,0,ZX,20293,16271,YYZ,15016,STL,6,628,2016,7
1,189,79,203,40,09Q,21161,15627,VRA,13303,MIA,6,614,2019,11
3,240,227,644,263,YX,20452,11057,CLT,10529,BDL,6,673,2015,6
38,0,0,93,1462,FX,20107,10666,BLI,14747,SEA,4,416,2015,3
16,0,0,953,2127,5X,19917,14730,SDF,12896,LBB,6,691,2015,11
2,100,84,258,111,MQ,20398,15016,STL,13930,ORD,6,675,2017,12
3,0,0,95,126,7S,20330,12779,KPN,10551,BET,0,35,2015,5
51,2550,2035,306,2808,OO,20304,11433,DTW,14730,SDF,6,629,2018,4
3,462,412,1781,780,UA,19977,13930,ORD,14893,SMF,6,614,2015,3
31,5239,4575,3268,11289,UA,19977,11618,EWR,11488,EDI,6,622,2018,8
2,100,97,349,134,9E,20363,13487,MSP,13232,MDW,6,629,2015,11
5,1575,570,4803,0,8R,20234,16321,ZRH,13204,MCO,6,696,2018,11
19,2356,728,373,1028,AS,19930,11630,FAI,14709,SCC,6,612,2019,5
1,180,149,1124,144,G4,20368,14761,SFB,11423,DSM,6,694,2017,9
1,157,71,1522,176,DL,19790,14908,SNA,13487,MSP,6,694,2018,5
63,9758,7747,405,4063,DL,19790,11278,DCA,11433,DTW,6,694,2016,9
39,2963,2510,393,2570,CP,21167,13198,MCI,13487,MSP,6,673,2015,1
91,4550,3079,482,6753,EV,20366,11298,DFW,10747,BRO,6,675,2016,1
61,3050,2375,270,3229,EV,20366,11298,DFW,10728,BPT,6,629,2016,5
1,65,65,615,103,EV,20366,14307,PVD,11433,DTW,6,631,2015,10
21,0,0,1808,4986,ABX,20453,14843,SJU,11193,CVG,6,625,2018,2
26,3900,3143,1101,0,AV,19537,11164,CTG,13303,MIA,6,694,2016,12
78,13650,13116,1259,12228,WN,19393,14869,SLC,13232,MDW,6,614,2016,8
10,338,213,288,661,7H,20327,10245,AKN,10299,ANC,4,483,2015,7
33,5478,4804,867,4427,UA,19977,10721,BOS,13930,ORD,6,614,2018,5
33,5940,5308,846,3941,F9,20436,11292,DEN,14908,SNA,6,694,2015,12
4,0,0,5081,2148,PO,20100,12143,HKG,10299,ANC,8,819,2016,4
42,3192,2824,820,5044,YV,20378,12266,IAH,11874,GDL,6,673,2018,4
7,0,0,4118,3172,5Y,20007,14717,SCL,13303,MIA,8,819,2016,2
108,20293,14575,669,9917,DL,19790,10397,ATL,13342,MKE,6,622,2016,9
10,1750,1608,1036,1508,WN,19393,13232,MDW,14683,SAT,6,614,2016,12
6,18,5,7,56,4Y,20324,15798,WNA,14130,PKA,0,36,2016,10
59,0,0,4680,0,CI,19544,10299,ANC,15306,TPE,8,820,2019,7
22,1100,884,416,1624,OH,20397,11252,DAB,11057,CLT,6,629,2017,1
121,6050,5359,508,10383,OO,20304,11823,FWA,10397,ATL,6,629,2018,8
120,16800,13739,1061,15779,AA,19805,11298,DFW,14492,RDU,6,655,2015,4
1,44,15,770,108,MQ,20398,16293,ZCL,11298,DFW,6,676,2016,11
1,6,0,143,87,3AQ,21909,12786,KQA,10917,CDB,3,364,2019,6
1,6,0,34,21,V8,20346,12748,KNK,14046,PDB,0,35,2019,7
4,640,417,1999,1038,UA,19977,11618,EWR,10717,BON,6,614,2016,5
26,234,88,122,1402,H6,20336,13873,OME,14805,SHH,4,416,2015,8
1,143,62,144,34,WN,19393,13204,MCO,12451,JAX,6,612,2015,8
22,3640,2453,2449,6688,UA,19977,12892,LAX,12402,ITO,6,614,2016,11
8,400,347,224,326,EV,20366,13930,ORD,15380,TVC,6,675,2016,10
1,160,133,689,137,AA,19805,10397,ATL,12266,IAH,6,614,2018,10
1,160,157,2248,244,DL,19790,16229,YVR,10397,ATL,6,614,2018,1
23,3680,3372,546,1681,DL,19790,11884,GEG,14869,SLC,6,614,2017,3
1,9,0,16,8,GV,20455,10405,ATT,10551,BET,4,416,2019,12
1,0,0,433,0,13Q,21437,16271,YYZ,13232,MDW,6,685,2018,3
17,102,20,27,281,4Y,20324,12855,KWT,15257,TLT,0,35,2016,4
2,152,133,558,173,OO,20304,13891,ONT,14869,SLC,6,638,2016,7
56,8400,6378,328,3156,AA,19805,12451,JAX,11057,CLT,6,694,2019,8
1,178,156,73,19,AS,19930,11109,COS,11292,DEN,6,634,2017,6
3,0,0,47,67,FX,20107,15381,TVF,11898,GFK,4,416,2015,12
4,726,636,1162,548,F9,20436,11292,DEN,15412,TYS,6,694,2019,5
17,2550,2182,826,1631,UA,19977,11292,DEN,13485,MSN,6,694,2016,10
30,4790,4404,1739,7094,AA,19805,13930,ORD,14057,PDX,6,614,2015,4
74,7400,6564,1182,10810,B6,20409,13495,MSY,12478,JFK,6,678,2015,12
80,720,463,195,3874,V8,20346,12321,ILI,10299,ANC,4,479,2017,9
13,0,0,942,1503,5X,19917,14683,SAT,14730,SDF,6,622,2018,12
29,4901,3988,1065,4272,UA,19977,11618,EWR,11697,FLL,6,622,2015,5
1,9,0,29,18,AN,21894,14831,SJC,13796,OAK,4,458,2018,10
29,4205,3733,913,3742,NK,20416,14293,PUJ,11697,FLL,6,698,2017,5
107,7384,5313,733,10008,S5,20448,13930,ORD,12953,LGA,6,677,2016,12
1,5,1,19,18,2O,20443,12782,KPR,12705,KKB,0,40,2016,6
1,217,61,5885,0,LY,19558,15258,TLV,10172,ADW,6,626,2018,3
9,1935,1725,1048,1224,G4,20368,10627,BIS,12889,LAS,6,622,2017,7
2,0,0,468,135,U7,20447,10638,BJX,13061,LRD,6,635,2016,9
1,80,47,372,105,YX,20452,13577,MYR,12264,IAD,6,673,2015,6
21,1050,507,296,1289,OH,20397,13931,ORF,12953,LGA,6,629,2018,10
36,8062,7378,3819,15695,DL,19790,13744,NRT,12173,HNL,6,626,2017,8
31,5580,5320,2343,8277,NK,20416,12892,LAX,11697,FLL,6,694,2018,10
1,175,159,994,130,WN,19393,11697,FLL,14122,PIT,6,838,2018,7
10,1620,1511,1501,2053,SY,20422,13303,MIA,13487,MSP,6,614,2015,3
7,1253,1193,1703,1672,UA,19977,11697,FLL,11292,DEN,6,634,2017,1
3,737,564,5096,0,LA,19552,12478,JFK,14717,SCL,6,887,2019,3
1,0,0,542,80,U7,20447,16091,YIP,13348,MKL,6,635,2016,4
1,44,26,239,47,MQ,20398,13087,LSV,13102,LUF,6,676,2019,2
86,13932,10230,1682,17794,SY,20422,13487,MSP,11032,CUN,6,614,2017,2
8,1200,1122,1491,1664,UA,19977,10821,BWI,11292,DEN,6,694,2019,6
78,13962,11016,867,8430,UA,19977,13930,ORD,10721,BOS,6,888,2019,9
7,63,18,44,116,H6,20336,12807,KSM,13369,MLL,4,416,2017,3
28,2128,1423,1009,3687,YX,20452,12094,HDN,13930,ORD,6,673,2016,2
1,9,4,33,19,GV,20455,15887,WWT,13710,NME,4,416,2017,1
6,54,28,127,260,8E,20331,14856,SKK,13873,OME,4,415,2017,11
4,20,6,136,180,V8,20346,12321,ILI,11336,DLG,1,117,2015,4
4,723,601,1730,0,Y4,21351,13930,ORD,11874,GDL,6,722,2019,11
5,250,218,900,534,EV,20366,13930,ORD,14321,PWM,6,675,2015,1
1,0,0,296,53,AMQ,20201,12945,LEX,16091,YIP,6,635,2016,6
35,1750,1449,451,2414,ZW,20046,14730,SDF,12264,IAD,6,629,2018,10
1,0,0,803,108,M6,20151,13303,MIA,13667,NGU,6,626,2019,10
15,4168,3641,5692,0,LY,19558,11618,EWR,15258,TLV,6,627,2019,9
44,7838,7215,1874,9590,AS,19930,14747,SEA,12266,IAH,6,888,2017,12
17,2822,2137,2400,5568,UA,19977,14492,RDU,14771,SFO,6,614,2017,4
3,0,0,494,188,FX,20107,10713,BOI,11122,CPR,6,691,2016,11
2,96,76,279,142,PT,20427,10792,BUF,14100,PHL,4,484,2017,4
83,6308,4350,712,8129,YV,20378,16477,QRO,12266,IAH,6,673,2017,2
1,50,34,693,113,EV,20366,13930,ORD,13851,OKC,6,675,2019,5
2,264,244,946,241,DL,19790,10397,ATL,10721,BOS,6,698,2017,11
8,608,452,788,1053,YX,20452,14730,SDF,12266,IAH,6,673,2018,12
96,17279,14315,1123,12423,DL,19790,11292,DEN,11433,DTW,6,888,2019,2
3,527,332,1293,0,Y4,21351,12892,LAX,10210,AGU,6,694,2019,10
11,1716,1342,1066,1654,F9,20436,13204,MCO,13342,MKE,6,698,2015,2
1,6,2,14,15,WRD,20285,12523,JNU,11720,FNR,0,40,2015,8
1,54,40,650,91,DL,19790,13303,MIA,11057,CLT,6,698,2015,10
20,3000,2556,1388,0,AV,19537,13303,MIA,13218,MDE,6,694,2019,3
1,187,183,857,118,AA,19805,11278,DCA,14027,PBI,6,699,2019,5
1,9,9,178,49,H6,20336,15721,WBB,12822,KTS,4,417,2016,2
5,895,242,647,438,09Q,21161,10185,AEX,12451,JAX,6,617,2017,8
27,1350,1207,522,2009,OO,20304,14771,SFO,10713,BOI,6,629,2016,9
1,150,14,1522,181,DL,19790,14908,SNA,13487,MSP,6,694,2015,10
1,128,127,2419,323,UA,19977,12264,IAD,14771,SFO,6,698,2019,7
22,0,0,719,2195,KAQ,20370,13204,MCO,14730,SDF,8,819,2016,12
8,48,0,47,231,K3,20383,15741,WFB,12252,HYG,0,40,2015,5
1,182,172,873,115,NK,20416,14122,PIT,15304,TPA,6,722,2019,11
10,1750,1622,1947,2236,WN,19393,12892,LAX,10397,ATL,6,614,2019,9
7,1239,1005,601,660,G4,20368,15070,SWF,13577,MYR,6,694,2019,5
4,664,526,1783,973,UA,19977,10312,ANU,11618,EWR,6,614,2019,10
21,5607,4412,1400,4132,UA,19977,11618,EWR,12266,IAH,6,627,2015,3
1,0,0,0,17,EM,20263,13158,MAF,13158,MAF,4,442,2015,3
59,9440,7795,224,2674,AA,19805,12266,IAH,11298,DFW,6,614,2017,3
1,9,8,191,52,V8,20346,10299,ANC,13676,NIB,4,479,2015,11
24,4200,3796,601,2010,WN,19393,13232,MDW,11278,DCA,6,614,2018,6
6,36,3,63,212,H6,20336,12807,KSM,11550,EMK,0,35,2016,3
1,175,159,1011,133,WN,19393,10792,BUF,13204,MCO,6,838,2018,7
1,6,0,34,22,H6,20336,11028,CKD,14880,SLQ,0,35,2018,1
11,1716,1539,988,1578,G4,20368,11618,EWR,15624,VPS,6,698,2019,12
12,0,0,1386,1898,5X,19917,14107,PHX,14512,RFD,6,691,2018,11
1,0,0,514,85,U7,20447,16091,YIP,14098,PHF,6,681,2015,6
19,4446,4266,4769,11190,DL,19790,14747,SEA,13744,NRT,6,696,2016,3
129,9415,7198,748,0,KV,21611,16217,YUL,13930,ORD,6,673,2015,8
12,1800,1544,1609,2378,UA,19977,14893,SMF,12266,IAH,6,694,2015,8
5,30,11,68,203,H6,20336,14627,RSH,12807,KSM,0,35,2018,11
48,0,0,863,4822,FX,20107,13244,MEM,14576,ROC,6,626,2015,12
7,1974,1583,1876,0,RV,21610,14107,PHX,16271,YYZ,6,626,2019,11
1,14,4,2705,0,13Q,21437,16229,YVR,12173,HNL,6,658,2017,7
2,144,38,419,121,DL,19790,13851,OKC,12191,HOU,6,622,2017,1
41,6559,6046,1947,10931,DL,19790,10397,ATL,12892,LAX,6,614,2017,12
1,143,143,1149,171,WN,19393,10781,BTR,11921,GJT,6,612,2015,2
28,5068,4580,2585,9766,AA,19805,13303,MIA,14771,SFO,6,699,2019,12
2,236,160,235,94,UA,19977,11433,DTW,13930,ORD,6,612,2016,3
20,180,77,60,483,H6,20336,14709,SCC,13767,NUI,4,416,2017,5
2,200,102,405,144,B6,20409,10154,ACK,11278,DCA,6,678,2018,5
1,50,50,242,88,9E,20363,12323,ILM,10208,AGS,6,629,2018,9
1,162,151,567,75,SY,20422,11973,GPT,14683,SAT,6,614,2016,6
31,4893,4077,3320,0,CM,19770,14771,SFO,14286,PTY,6,614,2016,5
3,546,358,930,415,NK,20416,11066,CMH,14635,RSW,6,722,2019,2
62,4712,3473,201,2519,YV,20378,12266,IAH,11140,CRP,6,673,2018,4
15,2970,1543,1574,0,OJ,21607,12693,KIN,12478,JFK,6,622,2015,11
247,35321,24376,345,13204,WN,19393,14570,RNO,12889,LAS,6,612,2017,1
18,1260,1149,388,1130,YV,20378,11193,CVG,12264,IAD,6,631,2016,5
82,9020,7877,721,8151,DL,19790,10397,ATL,11259,DAL,6,608,2018,7
26,4280,4126,1544,5311,UA,19977,13180,MBJ,11618,EWR,6,614,2016,8
14,1764,1652,1825,3456,UA,19977,12266,IAH,14057,PDX,6,612,2019,4
30,7339,5695,4162,13490,DL,19790,11433,DTW,11760,FRA,6,624,2016,12
4,600,434,678,435,AA,19805,14100,PHL,13930,ORD,6,694,2018,11
251,35893,28632,337,14040,WN,19393,13796,OAK,12892,LAX,6,612,2019,4
2,360,288,1141,339,F9,20436,13204,MCO,11423,DSM,6,694,2019,11
2,346,164,589,146,UA,19977,11292,DEN,11423,DSM,6,634,2016,3
9,0,0,1330,0,P3,21780,10397,ATL,13252,MEX,8,820,2017,11
159,29730,24758,2402,45093,AA,19805,12892,LAX,14100,PHL,6,699,2015,9
1,70,61,116,29,YX,20452,11618,EWR,10529,BDL,6,677,2016,11
21,189,93,19,148,8E,20331,13942,ORV,12268,IAN,4,415,2018,9
2,14,0,42,45,GV,20455,10551,BET,15862,WTL,0,26,2016,12
3,228,131,84,86,OO,20304,14696,SBN,13930,ORD,6,673,2017,9
28,4200,3519,1289,0,4O,21578,11874,GDL,12889,LAS,6,694,2019,9
1,0,0,396,61,5X,19917,13061,LRD,11298,DFW,6,691,2018,9
1,150,56,299,47,UA,19977,13930,ORD,11423,DSM,6,694,2018,7
3,0,0,782,389,U7,20447,16091,YIP,15370,TUL,6,635,2018,3
4,716,549,1458,765,UA,19977,11618,EWR,14207,POP,6,888,2018,10
1,6,0,23,15,K3,20383,12252,HYG,10961,CGA,0,40,2015,11
80,4000,3621,752,9564,AX,20237,11292,DEN,11648,FCA,6,675,2018,2
72,13106,11612,1307,0,AM,19534,11874,GDL,12892,LAX,6,614,2015,7
26,1300,1217,349,1478,AX,20237,11292,DEN,10140,ABQ,6,675,2019,4
19,950,820,875,2494,MQ,20398,11298,DFW,13594,MZT,6,675,2017,10
58,4408,3324,489,4987,QX,19687,15023,STS,14057,PDX,4,482,2018,9
1,149,100,1667,210,09Q,21161,14570,RNO,13342,MKE,6,619,2017,3
53,3710,3127,515,4806,YV,20378,12264,IAD,14685,SAV,6,631,2018,11
2,100,0,660,178,OO,20304,14869,SLC,14588,ROW,6,629,2019,11
78,9675,7892,808,9817,AA,19805,11057,CLT,13198,MCI,6,698,2015,12
8,592,171,316,0,PD,21226,10785,BTV,16215,YTZ,4,482,2018,2
29,5278,4823,2173,8538,NK,20416,11697,FLL,12889,LAS,6,694,2019,4
4,0,0,3995,0,C8,21580,13560,MXP,12478,JFK,8,820,2018,1
5,0,0,4534,2770,5Y,20007,16286,ZAZ,13303,MIA,8,819,2019,12
1,9,1,216,82,H6,20336,15257,TLT,13196,MCG,4,416,2015,7
1,9,0,72,27,GV,20455,10551,BET,12719,KLG,4,416,2018,9
28,14252,11633,5806,0,LH,19554,12892,LAX,11760,FRA,8,882,2019,2
1,0,0,3048,324,5Y,20007,11630,FAI,11193,CVG,8,819,2016,9
125,4250,2010,177,6787,3M,20401,13204,MCO,11697,FLL,4,456,2015,1
14,2478,2260,1044,1884,G4,20368,11986,GRR,14112,PIE,6,694,2017,1
2,378,345,444,147,DL,19790,14986,SRQ,10397,ATL,6,699,2018,10
2,8,1,95,96,J5,20337,12523,JNU,14828,SIT,0,35,2018,7
13,1714,1430,1222,2002,DL,19790,14832,SJD,14869,SLC,6,698,2018,5
2,100,0,595,174,EV,20366,10994,CHS,11042,CLE,6,675,2016,5
1,14,2,4584,0,VJT,21568,12900,LBG,13303,MIA,6,788,2016,4
95,18100,14556,484,7382,DL,19790,10397,ATL,15016,STL,6,699,2019,11
1,143,95,722,133,WN,19393,10693,BNA,14635,RSW,6,612,2016,7
1,227,0,0,0,5Y,20007,14259,PSM,14259,PSM,6,626,2019,3
30,10620,9965,7247,0,EK,20392,11455,DXB,13930,ORD,6,637,2016,4
53,1696,1231,330,4718,3M,20401,14193,PNS,15304,TPA,4,456,2015,8
4,720,376,1127,618,NK,20416,11697,FLL,11433,DTW,6,694,2018,3
179,26666,23938,332,9515,DL,19790,10397,ATL,13244,MEM,6,655,2015,6
1,0,0,1133,149,M6,20151,10411,AUA,13303,MIA,6,626,2016,9
83,11737,10778,460,5813,WN,19393,11259,DAL,13198,MCI,6,619,2015,6
2,12,0,0,45,GV,20455,10245,AKN,10245,AKN,0,35,2018,11
29,5075,3163,534,2193,WN,19393,10397,ATL,12264,IAD,6,614,2017,5
1,126,26,1941,270,UA,19977,11618,EWR,12280,IDA,6,612,2018,1
13,1872,1158,680,1266,AS,19930,12819,KTN,14747,SEA,6,617,2017,4
22,6116,4763,4577,11299,HA,19690,12277,ICN,12173,HNL,6,696,2018,9
2,332,262,1260,348,G4,20368,11898,GFK,10466,AZA,6,655,2016,8
1,8,2,735,101,0WQ,21352,10800,BUR,11503,EGE,6,651,2016,2
1,0,0,46,20,7S,20330,10640,BKC,11411,DRG,4,412,2017,11
8,552,409,588,660,YX,20452,12339,IND,14100,PHL,6,677,2015,10
2,152,137,448,150,9E,20363,15016,STL,13487,MSP,6,638,2019,8
13,3783,3016,6022,0,KE,19550,12277,ICN,12889,LAS,6,637,2015,3
1,0,0,920,115,KLQ,20372,10792,BUF,12992,LIT,6,640,2017,6
30,5250,3579,802,3434,WN,19393,13204,MCO,11066,CMH,6,614,2018,3
23,4025,3654,1565,5192,WN,19393,14843,SJU,10821,BWI,6,614,2016,1
51,5609,4847,743,5082,DL,19790,11423,DSM,10397,ATL,6,608,2016,6
7,42,10,16,66,V8,20346,12321,ILI,13715,NNL,0,35,2016,7
26,3328,2964,916,3101,UA,19977,14689,SBA,11292,DEN,6,698,2019,8
22,3850,3198,945,2916,WN,19393,14635,RSW,12339,IND,6,614,2018,3
14,126,7,104,516,4W,20323,11630,FAI,10938,CEM,1,194,2015,7
3,559,59,279,160,DL,19790,11503,EGE,14869,SLC,6,622,2015,12
4,36,18,23,29,H6,20336,15862,WTL,11492,EEK,4,416,2016,11
30,4824,2760,372,1935,UA,19977,14771,SFO,14908,SNA,6,614,2017,6
1,76,69,700,105,G7,20500,13244,MEM,13487,MSP,6,638,2018,12
1,0,0,156,67,7S,20330,15085,SXP,10551,BET,0,35,2015,3
18,0,0,117,652,FX,20107,10299,ANC,12184,HOM,1,110,2015,9
79,6004,5200,1280,12701,YV,20378,12266,IAH,16271,YYZ,6,673,2017,10
9,81,28,20,85,GV,20455,12737,KMO,11336,DLG,4,416,2016,4
22,3960,2956,937,2701,NK,20416,13204,MCO,11618,EWR,6,694,2017,11
31,8773,8647,7458,0,QR,21262,10397,ATL,11369,DOH,6,637,2019,5
29,6351,5944,1452,4504,UA,19977,11292,DEN,12264,IAD,6,887,2018,3
89,8900,8239,899,10933,B6,20409,11697,FLL,11278,DCA,6,678,2015,8
1,0,0,479,105,5V,20408,16477,QRO,13061,LRD,4,461,2018,8
4,0,0,29,51,7S,20330,15785,WLK,12268,IAN,4,412,2016,9
1,65,61,328,58,OH,20397,11057,CLT,12451,JAX,6,631,2016,10
32,2432,2075,867,3774,OO,20304,14747,SEA,12889,LAS,6,638,2016,2
