,month,airline_id,carrier,total_gallons,total_cost,year
2218,8,20409.0,B6,76718254.0,176609955,2018
2219,8,19790.0,DL,344620993.0,752331133,2018
2220,8,20436.0,F9,22889818.0,48868239,2018
2221,8,20107.0,FX,101305201.0,219923853,2018
2222,8,20368.0,G4,15869106.0,38055346,2018
2223,8,20166.0,GFQ,269611.0,769355,2018
2224,8,20402.0,GL,355463.0,1019284,2018
2225,8,19690.0,HA,24845433.0,53602750,2018
2226,8,20370.0,KAQ,6009584.0,14766779,2018
2227,8,21629.0,KD,3102800.0,7224895,2018
2228,8,21634.0,KH,386511.0,831665,2018
2229,8,20372.0,KLQ,204878.0,597911,2018
2230,8,20169.0,L2,262850.0,741119,2018
2231,8,20151.0,M6,1683147.0,3942989,2018
2232,8,20405.0,N8,2070072.0,5321110,2018
2233,8,20108.0,NC,529533.0,1242216,2018
2234,8,20416.0,NK,38981961.0,91480768,2018
2235,8,20304.0,OO,8454586.0,21656034,2018
2236,8,20177.0,PFQ,415690.0,1004461,2018
2237,8,20100.0,PO,15917705.0,35421346,2018
2238,8,20422.0,SY,5215424.0,13514842,2018
2239,8,20447.0,U7,596423.0,1380244,2018
2240,8,19977.0,UA,319004221.0,694423722,2018
2241,8,20195.0,WI,2635949.0,6386025,2018
2242,8,20310.0,WL,83462.0,335400,2018
2243,8,20377.0,X9,3633958.0,8762947,2018
2244,8,20452.0,YX,32883.0,82173,2018
2245,8,19393.0,WN,179609720.0,389813643,2018
2246,9,21161.0,09Q,1995932.0,3843836,2018
2247,9,21492.0,1BQ,66732.0,396389,2018
2248,9,21712.0,2HQ,162857.0,853155,2018
2249,9,20408.0,5V,406542.0,1262813,2018
2250,9,19917.0,5X,67869000.0,151766000,2018
2251,9,20007.0,5Y,46202795.0,104161923,2018
2252,9,19874.0,8C,562776.0,1520926,2018
2253,9,20190.0,9S,7170103.0,16499259,2018
2254,9,19805.0,AA,302313376.0,666494249,2018
2255,9,20453.0,ABX,160456.0,423041,2018
2256,9,19930.0,AS,57233475.0,139386319,2018
2257,9,20409.0,B6,68771391.0,161329062,2018
2258,9,19790.0,DL,293360620.0,656019382,2018
2259,9,20436.0,F9,21150675.0,45981885,2018
2260,9,20107.0,FX,95333355.0,213470324,2018
2261,9,20368.0,G4,11196654.0,27681519,2018
2262,9,20166.0,GFQ,353458.0,1032044,2018
2263,9,20402.0,GL,274208.0,820499,2018
2264,9,19690.0,HA,23191353.0,51522119,2018
2265,9,20370.0,KAQ,6944826.0,16984099,2018
2266,9,21629.0,KD,2434192.0,5761641,2018
2267,9,21634.0,KH,363038.0,811256,2018
2268,9,20372.0,KLQ,222695.0,629200,2018
2269,9,20169.0,L2,194394.0,544894,2018
2270,9,20151.0,M6,1615715.0,3848102,2018
2271,9,20405.0,N8,1002604.0,3466616,2018
2272,9,20108.0,NC,471127.0,1122097,2018
2273,9,20416.0,NK,31825718.0,76016010,2018
2274,9,20304.0,OO,8231728.0,21210772,2018
2275,9,20177.0,PFQ,346443.0,843305,2018
2276,9,20100.0,PO,16470979.0,36627633,2018
2277,9,20422.0,SY,0.0,9709647,2018
2278,9,20447.0,U7,527074.0,1255000,2018
2279,9,19977.0,UA,285283544.0,634502047,2018
2280,9,20195.0,WI,2487343.0,6092054,2018
2281,9,20310.0,WL,286478.0,43411,2018
2282,9,20377.0,X9,3417228.0,8420240,2018
2283,9,20452.0,YX,31165.0,78760,2018
2284,9,19393.0,WN,164189029.0,352368431,2018
2285,10,21161.0,09Q,1756209.0,4389607,2018
2286,10,21492.0,1BQ,74383.0,390046,2018
2287,10,21712.0,2HQ,192870.0,1029978,2018
2288,10,20408.0,5V,412738.0,1311006,2018
2289,10,19917.0,5X,75678000.0,176715000,2018
2290,10,20007.0,5Y,48737592.0,113154459,2018
2291,10,19874.0,8C,850604.0,2304494,2018
2292,10,20190.0,9S,8354440.0,20167664,2018
2293,10,19805.0,AA,309826329.0,709266054,2018
2294,10,20453.0,ABX,148940.0,408096,2018
2295,10,19930.0,AS,59541567.0,151392652,2018
2296,10,20409.0,B6,69258116.0,169632524,2018
2297,10,19790.0,DL,292898585.0,715587544,2018
2298,10,20436.0,F9,21816709.0,50060564,2018
2299,10,20107.0,FX,103132330.0,240850000,2018
2300,10,20368.0,G4,14711791.0,37713494,2018
2301,10,20166.0,GFQ,377688.0,1094066,2018
2302,10,20402.0,GL,398972.0,1260578,2018
2303,10,19690.0,HA,22843334.0,53350657,2018
2304,10,20370.0,KAQ,7990676.0,20508399,2018
2305,10,21629.0,KD,3355162.0,8402024,2018
2306,10,21634.0,KH,380174.0,822598,2018
2307,10,20372.0,KLQ,293289.0,845816,2018
2308,10,20169.0,L2,183110.0,514050,2018
2309,10,20151.0,M6,1763174.0,4400811,2018
2310,10,20405.0,N8,914262.0,3229279,2018
2311,10,20108.0,NC,447821.0,1141217,2018
2312,10,20416.0,NK,31720179.0,79410404,2018
2313,10,20304.0,OO,8642187.0,23651438,2018
2314,10,20177.0,PFQ,363731.0,938097,2018
2315,10,20100.0,PO,16410293.0,36761026,2018
2316,10,20422.0,SY,0.0,12056773,2018
2317,10,20447.0,U7,778368.0,1876015,2018
2318,10,19977.0,UA,295868516.0,686746812,2018
2319,10,20195.0,WI,854555.0,2147303,2018
2320,10,20310.0,WL,35612.0,170331,2018
2321,10,20377.0,X9,5036755.0,12107994,2018
2322,10,20452.0,YX,27692.0,72538,2018
2323,10,19393.0,WN,176928962.0,390252215,2018
2324,11,21161.0,09Q,1933626.0,4806725,2018
2325,11,21492.0,1BQ,100900.0,423340,2018
2326,11,21712.0,2HQ,342974.0,1634542,2018
2327,11,20408.0,5V,350202.0,1044172,2018
2328,11,19917.0,5X,78441000.0,155106000,2018
2329,11,20007.0,5Y,50629525.0,120915468,2018
2330,11,19874.0,8C,794330.0,2148944,2018
2331,11,20190.0,9S,8354440.0,20167664,2018
2332,11,19805.0,AA,275209633.0,598494164,2018
2333,11,20453.0,ABX,303415.0,676615,2018
2334,11,19930.0,AS,58118677.0,141954875,2018
2335,11,20409.0,B6,68913393.0,158355073,2018
2336,11,19790.0,DL,263318204.0,648932844,2018
2337,11,20436.0,F9,21315382.0,45355746,2018
2338,11,20107.0,FX,105424004.0,231212329,2018
2339,11,20368.0,G4,14978888.0,35896261,2018
2340,11,20166.0,GFQ,318721.0,910686,2018
2341,11,20402.0,GL,544841.0,1587157,2018
2342,12,20007.0,5Y,47226566.0,99985305,2018
2343,11,19690.0,HA,21758910.0,47861575,2018
2344,11,20370.0,KAQ,8628044.0,22035372,2018
2345,11,21629.0,KD,4403406.0,7258765,2018
2346,11,21634.0,KH,404924.0,880716,2018
2347,11,20372.0,KLQ,358665.0,1015608,2018
2348,11,20169.0,L2,258151.0,681279,2018
2349,11,20151.0,M6,1906676.0,4403525,2018
2350,11,20405.0,N8,243548.0,1276430,2018
2351,11,20108.0,NC,389857.0,932350,2018
2352,11,20416.0,NK,33984164.0,78408771,2018
2353,11,20304.0,OO,8304103.0,21469081,2018
2354,11,20177.0,PFQ,377504.0,942917,2018
2355,11,20100.0,PO,16964007.0,38268412,2018
2356,11,20422.0,SY,0.0,11702333,2018
2357,11,20447.0,U7,759632.0,1729954,2018
2358,11,19977.0,UA,273800459.0,617440815,2018
2359,11,20195.0,WI,681000.0,1610529,2018
2360,11,20310.0,WL,50239.0,86267,2018
2361,11,20377.0,X9,3646422.0,9930286,2018
2362,11,20207.0,XP,1581.0,4851,2018
2363,11,20452.0,YX,39717.0,108267,2018
2364,11,19393.0,WN,175169115.0,392274611,2018
2365,12,21161.0,09Q,1299494.0,4742251,2018
2366,12,21492.0,1BQ,272667.0,673488,2018
2367,12,21712.0,2HQ,297468.0,991585,2018
2368,12,20408.0,5V,337373.0,926195,2018
2369,12,19917.0,5X,85172000.0,163863000,2018
2370,12,19874.0,8C,665666.0,1792891,2018
2371,12,20190.0,9S,7466658.0,16432497,2018
2372,12,19805.0,AA,292016200.0,561707796,2018
2373,12,20453.0,ABX,157837.0,326406,2018
2374,12,19930.0,AS,59640959.0,127340061,2018
2375,12,20409.0,B6,74132762.0,148470547,2018
2376,12,19790.0,DL,275489241.0,675360855,2018
2377,12,20436.0,F9,22195128.0,38653570,2018
2378,12,20107.0,FX,110256966.0,208711323,2018
2379,12,20368.0,G4,14608670.0,30074947,2018
2380,12,20166.0,GFQ,224092.0,590269,2018
2381,12,20402.0,GL,580129.0,1670400,2018
2382,12,19690.0,HA,23148471.0,43448273,2018
2383,12,20370.0,KAQ,6880214.0,13849136,2018
2384,12,21629.0,KD,2192151.0,4407383,2018
2385,12,21634.0,KH,478286.0,880599,2018
2386,12,20372.0,KLQ,167131.0,409601,2018
2387,12,20169.0,L2,219581.0,538326,2018
2388,12,20151.0,M6,2020452.0,4070131,2018
2389,12,20405.0,N8,49702.0,1146587,2018
2390,12,20108.0,NC,401947.0,826432,2018
2391,12,20416.0,NK,35890659.0,71860839,2018
2392,12,20304.0,OO,8477821.0,19095798,2018
2393,12,20177.0,PFQ,460223.0,1075300,2018
2394,12,20100.0,PO,17223580.0,33839494,2018
2395,12,20422.0,SY,0.0,11727691,2018
2396,12,20447.0,U7,678700.0,1335576,2018
2397,12,19977.0,UA,288756890.0,569473976,2018
2398,12,20195.0,WI,788547.0,1793535,2018
2399,12,20310.0,WL,64970.0,168103,2018
2400,12,20377.0,X9,2531738.0,6172701,2018
2401,12,20452.0,YX,21048.0,50043,2018
2402,12,19393.0,WN,175889193.0,357550908,2018
